id,temperatureVal,currentVal,vibrationVal,rpmVal,receivedTime,classifier
2308,21.77,0,26.69,0,2016-03-05 12:02:55,load
2309,21.79,0,26.62,0,2016-03-05 12:02:57,load
2310,21.74,0,25.29,0,2016-03-05 12:02:59,load
2311,21.77,0,26.07,0,2016-03-05 12:03:01,load
2312,21.77,0,25.88,0,2016-03-05 12:03:03,load
2313,21.76,0,24.65,0,2016-03-05 12:03:05,load
2314,21.73,0,24.7,0,2016-03-05 12:03:07,load
2315,21.73,0,22.97,0,2016-03-05 12:03:10,load
2316,21.77,0,23.47,0,2016-03-05 12:03:12,load
2317,21.77,0,24.89,0,2016-03-05 12:03:14,load
2318,21.77,0,25.81,0,2016-03-05 12:03:16,load
2319,21.81,0,55.87,0,2016-03-05 12:03:18,load
2320,21.93,0,98.24,0,2016-03-05 12:03:20,load
2321,21.87,0,61.45,0,2016-03-05 12:03:22,load
2322,21.73,0,46.59,0,2016-03-05 12:03:24,load
2323,21.74,0,39.35,0,2016-03-05 12:03:26,load
2324,21.74,0,32.72,0,2016-03-05 12:03:28,load
2325,21.73,0,30.98,0,2016-03-05 12:03:30,load
2326,21.75,0,28.07,0,2016-03-05 12:03:32,load
2327,21.77,0,23.78,0,2016-03-05 12:03:34,load
2328,21.75,0,22.18,0,2016-03-05 12:03:36,load
2329,21.76,0,22.18,0,2016-03-05 12:03:38,load
2330,21.83,0,24.83,0,2016-03-05 12:03:40,load
2331,21.77,0.05,32.68,0,2016-03-05 12:03:42,load
2332,21.79,0.03,25,0,2016-03-05 12:03:44,load
2333,21.83,0.08,27.93,0,2016-03-05 12:03:46,load
2334,21.77,0.04,34.12,0,2016-03-05 12:03:49,load
2335,21.77,0.03,28.79,0,2016-03-05 12:03:51,load
2336,21.77,0.03,32.16,0,2016-03-05 12:03:53,load
2337,21.78,0.03,25.18,0,2016-03-05 12:03:55,load
2338,21.77,0.02,25.75,0,2016-03-05 12:03:57,load
2339,21.77,0.03,24.67,0,2016-03-05 12:03:59,load
2340,21.79,0.03,27.04,0,2016-03-05 12:04:01,load
2341,21.78,0.02,25.24,0,2016-03-05 12:04:03,load
2342,21.77,0.03,23.63,0,2016-03-05 12:04:05,load
2343,21.77,0.02,20.93,0,2016-03-05 12:04:08,load
2344,21.79,0.02,22.86,0,2016-03-05 12:04:10,load
2345,21.77,0.02,19.84,0,2016-03-05 12:04:12,load
2346,21.77,0.02,19.97,0,2016-03-05 12:04:14,load
2347,21.77,0.02,21.61,0,2016-03-05 12:04:16,load
2348,21.78,0.03,19.23,0,2016-03-05 12:04:18,load
2349,21.79,0.14,37.03,16,2016-03-05 12:04:20,load
2350,21.79,0.01,107,16,2016-03-05 12:04:22,load
2351,21.78,0,85.07,12,2016-03-05 12:04:24,load
2352,21.78,0,67.75,0,2016-03-05 12:04:26,load
2353,21.77,0,55.89,0,2016-03-05 12:04:28,load
2354,21.77,0,47.62,0,2016-03-05 12:04:30,load
2355,21.77,0,38.19,0,2016-03-05 12:04:32,load
2356,21.77,0,30.23,0,2016-03-05 12:04:35,load
2357,21.78,0,26.71,0,2016-03-05 12:04:37,load
2358,21.77,0,26.73,0,2016-03-05 12:04:39,load
2359,21.8,0,26.67,0,2016-03-05 12:04:41,load
2360,21.79,0,27.23,0,2016-03-05 12:04:43,load
2361,21.81,0,26.77,0,2016-03-05 12:04:45,load
2362,21.79,0,26.91,0,2016-03-05 12:04:47,load
2363,21.77,0,26.47,0,2016-03-05 12:04:49,load
2364,21.77,0,25.81,0,2016-03-05 12:04:51,load
2365,21.77,0,25.35,0,2016-03-05 12:04:53,load
2366,21.81,0,27.28,0,2016-03-05 12:04:55,load
2367,21.8,0,26.53,0,2016-03-05 12:04:57,load
2368,21.8,0,27.41,0,2016-03-05 12:04:59,load
2369,21.81,0,24.87,0,2016-03-05 12:05:01,load
2370,21.82,0,24.98,0,2016-03-05 12:05:03,load
2371,21.81,0,25.05,0,2016-03-05 12:05:05,load
2372,21.81,0,25.48,0,2016-03-05 12:05:07,load
2373,21.78,0,25.44,0,2016-03-05 12:05:09,load
2374,21.8,0,25.24,0,2016-03-05 12:05:11,load
2375,21.81,0,25.59,0,2016-03-05 12:05:13,load
2376,21.81,0,24.83,0,2016-03-05 12:05:15,load
2377,21.81,0,24.35,0,2016-03-05 12:05:17,load
2378,21.82,0,23.97,0,2016-03-05 12:05:19,load
2379,21.87,0,24.7,0,2016-03-05 12:05:21,load
2380,21.85,0,23.54,0,2016-03-05 12:05:23,load
2381,21.8,0,21.96,0,2016-03-05 12:05:25,load
2382,21.81,0,23.3,0,2016-03-05 12:05:27,load
2383,21.83,0,23.25,0,2016-03-05 12:05:29,load
2384,21.79,0,22.66,0,2016-03-05 12:05:31,load
2385,21.81,0,22.14,0,2016-03-05 12:05:33,load
2386,21.83,0,21.68,0,2016-03-05 12:05:35,load
2387,21.82,0,22.16,0,2016-03-05 12:05:38,load
2388,21.82,0,23.56,0,2016-03-05 12:05:40,load
2389,21.81,0,24.39,0,2016-03-05 12:05:42,load
2390,21.83,0,24.68,0,2016-03-05 12:05:44,load
2391,21.83,0,24.65,0,2016-03-05 12:05:46,load
2392,21.82,0,24.06,0,2016-03-05 12:05:48,load
2393,21.85,0,23.36,0,2016-03-05 12:05:50,load
2394,21.82,0,22.38,0,2016-03-05 12:05:52,load
2395,21.82,0,21.85,0,2016-03-05 12:05:54,load
2396,21.82,0,22.55,0,2016-03-05 12:05:56,load
2397,21.85,0,22.66,0,2016-03-05 12:05:58,load
2398,21.85,0,22.22,0,2016-03-05 12:06:00,load
2399,21.83,0,21.96,0,2016-03-05 12:06:02,load
2400,21.84,0,22.79,0,2016-03-05 12:06:04,load
2401,21.8,0,23.58,0,2016-03-05 12:06:06,load
2402,21.83,0,24.17,0,2016-03-05 12:06:08,load
2403,21.84,0,24.61,0,2016-03-05 12:06:10,load
2404,21.83,0,24.08,0,2016-03-05 12:06:12,load
2405,21.85,0,24.5,0,2016-03-05 12:06:14,load
2406,21.8,0,24.5,0,2016-03-05 12:06:16,load
2407,21.84,0,24.57,0,2016-03-05 12:06:18,load
2408,21.83,0,24.68,0,2016-03-05 12:06:20,load
2409,21.84,0,24.11,0,2016-03-05 12:06:22,load
2410,21.85,0,25.51,0,2016-03-05 12:06:24,load
2411,21.84,0,25.86,0,2016-03-05 12:06:26,load
2412,21.79,0,25.07,0,2016-03-05 12:06:28,load
2413,21.81,0,24.7,0,2016-03-05 12:06:30,load
2414,21.83,0,24.94,0,2016-03-05 12:06:32,load
2415,21.85,0,25.75,0,2016-03-05 12:06:34,load
2416,21.85,0,26.03,0,2016-03-05 12:06:36,load
2417,21.85,0,25.64,0,2016-03-05 12:06:38,load
2418,21.87,0,25.86,0,2016-03-05 12:06:40,load
2419,21.86,0,25.86,0,2016-03-05 12:06:42,load
2420,21.86,0,26.25,0,2016-03-05 12:06:44,load
2421,21.89,0,26.78,0,2016-03-05 12:06:47,load
2422,21.88,0,26.91,0,2016-03-05 12:06:49,load
2423,21.88,0,26.84,0,2016-03-05 12:06:51,load
2424,21.86,0,26.69,0,2016-03-05 12:06:53,load
2425,21.82,0,26.21,0,2016-03-05 12:06:55,load
2426,21.84,0,26.38,0,2016-03-05 12:06:57,load
2427,21.85,0,25.48,0,2016-03-05 12:06:59,load
2428,21.86,0,25.66,0,2016-03-05 12:07:01,load
2429,21.83,0,25.55,0,2016-03-05 12:07:03,load
2430,21.85,0,24.24,0,2016-03-05 12:07:05,load
2431,21.85,0,24.26,0,2016-03-05 12:07:07,load
2432,21.84,0,23.84,0,2016-03-05 12:07:09,load
2433,21.79,0,22.95,0,2016-03-05 12:07:11,load
2434,21.85,0,22.47,0,2016-03-05 12:07:13,load
2435,21.84,0,22.23,0,2016-03-05 12:07:15,load
2436,21.85,0,22.47,0,2016-03-05 12:07:17,load
2437,21.85,0,22.49,0,2016-03-05 12:07:19,load
2438,21.85,0,23.32,0,2016-03-05 12:07:21,load
2439,21.87,0,22.99,0,2016-03-05 12:07:23,load
2440,21.86,0,21.79,0,2016-03-05 12:07:25,load
2441,21.87,0,20.5,0,2016-03-05 12:07:27,load
2442,21.86,0,20.3,0,2016-03-05 12:07:29,load
2443,21.86,0,20.96,0,2016-03-05 12:07:31,load
2444,21.86,0,22.29,0,2016-03-05 12:07:33,load
2445,21.86,0,23.23,0,2016-03-05 12:07:35,load
2446,21.86,0,23.23,0,2016-03-05 12:07:37,load
2447,21.85,0,24.33,0,2016-03-05 12:07:39,load
2448,21.85,0,24.54,0,2016-03-05 12:07:41,load
2449,21.85,0,24.57,0,2016-03-05 12:07:43,load
2450,21.85,0,23.69,0,2016-03-05 12:07:45,load
2451,21.85,0,23.91,0,2016-03-05 12:07:47,load
2452,21.86,0,25.05,0,2016-03-05 12:07:49,load
2453,21.86,0,25.46,0,2016-03-05 12:07:51,load
2454,21.85,0,25.4,0,2016-03-05 12:07:54,load
2455,21.84,0,25.51,0,2016-03-05 12:07:56,load
2456,21.83,0,25.44,0,2016-03-05 12:07:58,load
2457,21.83,0,25.42,0,2016-03-05 12:08:00,load
2458,21.82,0,24.76,0,2016-03-05 12:08:02,load
2459,21.84,0,24.15,0,2016-03-05 12:08:04,load
2460,21.85,0,23.41,0,2016-03-05 12:08:06,load
2461,21.83,0,24.19,0,2016-03-05 12:08:08,load
2462,21.83,0,24.26,0,2016-03-05 12:08:10,load
2463,21.83,0,24.5,0,2016-03-05 12:08:12,load
2464,21.81,0,25.51,0,2016-03-05 12:08:14,load
2465,21.82,0,26.56,0,2016-03-05 12:08:16,load
2466,21.83,0,27.04,0,2016-03-05 12:08:18,load
2467,21.83,0,27.3,0,2016-03-05 12:08:20,load
2468,21.83,0,27.93,0,2016-03-05 12:08:22,load
2469,21.83,0,27.39,0,2016-03-05 12:08:24,load
2470,21.83,0,26.38,0,2016-03-05 12:08:26,load
2471,21.82,0,26.34,0,2016-03-05 12:08:28,load
2472,21.83,0,25.22,0,2016-03-05 12:08:30,load
2473,21.83,0,25.88,0,2016-03-05 12:08:32,load
2474,21.83,0,26.1,0,2016-03-05 12:08:34,load
2475,21.83,0,26.43,0,2016-03-05 12:08:36,load
2476,21.83,0,26.99,0,2016-03-05 12:08:38,load
2477,21.83,0,27.19,0,2016-03-05 12:08:40,load
2478,21.85,0,26.71,0,2016-03-05 12:08:42,load
2479,21.86,0,26.99,0,2016-03-05 12:08:44,load
2480,21.86,0,29.16,0,2016-03-05 12:08:46,load
2481,21.86,0,28.02,0,2016-03-05 12:08:48,load
2482,21.86,0,26.05,0,2016-03-05 12:08:50,load
2483,21.86,0,25.4,0,2016-03-05 12:08:52,load
2484,21.87,0,25.18,0,2016-03-05 12:08:54,load
2485,21.87,0,25.35,0,2016-03-05 12:08:56,load
2486,21.95,0,25.4,0,2016-03-05 12:08:58,load
2487,21.95,0,25.16,0,2016-03-05 12:09:01,load
2488,21.94,0,25.24,0,2016-03-05 12:09:03,load
2489,21.97,0,25.24,0,2016-03-05 12:09:05,load
2490,21.97,0,25.59,0,2016-03-05 12:09:07,load
2491,21.96,0,25.81,0,2016-03-05 12:09:09,load
2492,21.95,0,25.62,0,2016-03-05 12:09:11,load
2493,21.95,0,25.83,0,2016-03-05 12:09:13,load
2494,21.98,0,26.23,0,2016-03-05 12:09:15,load
2495,21.96,0,26.08,0,2016-03-05 12:09:17,load
2496,21.98,0,25.88,0,2016-03-05 12:09:19,load
2497,21.89,0,25.97,0,2016-03-05 12:09:21,load
2498,21.89,0,25.92,0,2016-03-05 12:09:23,load
2499,21.86,0,25.99,0,2016-03-05 12:09:25,load
2500,21.86,0,25.7,0,2016-03-05 12:09:27,load
2501,21.88,0,25.31,0,2016-03-05 12:09:29,load
2502,21.86,0,25.29,0,2016-03-05 12:09:31,load
2503,21.85,0,24.52,0,2016-03-05 12:09:33,load
2504,21.85,0,23.98,0,2016-03-05 12:09:35,load
2505,21.87,0,23.78,0,2016-03-05 12:09:37,load
2506,21.9,0,23.25,0,2016-03-05 12:09:39,load
2507,21.91,0,22.71,0,2016-03-05 12:09:41,load
2508,21.89,0,22.12,0,2016-03-05 12:09:43,load
2509,21.88,0,22.07,0,2016-03-05 12:09:45,load
2510,21.89,0,23.34,0,2016-03-05 12:09:47,load
2511,21.91,0,24.06,0,2016-03-05 12:09:49,load
2512,21.89,0,24.3,0,2016-03-05 12:09:51,load
2513,21.9,0,24.59,0,2016-03-05 12:09:53,load
2514,21.89,0,24.89,0,2016-03-05 12:09:55,load
2515,21.88,0,25.2,0,2016-03-05 12:09:57,load
2516,21.87,0,25.66,0,2016-03-05 12:09:59,load
2517,21.88,0,24.54,0,2016-03-05 12:10:01,load
2518,21.88,0,23.25,0,2016-03-05 12:10:03,load
2519,21.88,0,23.03,0,2016-03-05 12:10:05,load
2520,21.86,0,21.66,0,2016-03-05 12:10:07,load
2521,21.88,0,21,0,2016-03-05 12:10:10,load
2522,21.9,0,20.85,0,2016-03-05 12:10:12,load
2523,21.87,0,22.42,0,2016-03-05 12:10:14,load
2524,21.87,0,23.52,0,2016-03-05 12:10:16,load
2525,21.87,0,24.06,0,2016-03-05 12:10:18,load
2526,21.88,0,25.44,0,2016-03-05 12:10:20,load
2527,21.85,0,24.35,0,2016-03-05 12:10:22,load
2528,21.85,0,23.08,0,2016-03-05 12:10:24,load
2529,21.84,0,22.2,0,2016-03-05 12:10:26,load
2530,21.83,0,21.15,0,2016-03-05 12:10:28,load
2531,21.85,0,21.85,0,2016-03-05 12:10:30,load
2532,21.9,0,22.53,0,2016-03-05 12:10:32,load
2533,21.89,0,21.77,0,2016-03-05 12:10:34,load
2534,21.9,0,20.93,0,2016-03-05 12:10:36,load
2535,21.89,0,21.17,0,2016-03-05 12:10:38,load
2536,21.9,0,21.42,0,2016-03-05 12:10:40,load
2537,21.93,0,22.44,0,2016-03-05 12:10:42,load
2538,21.9,0,23.97,0,2016-03-05 12:10:44,load
2539,21.88,0,24.04,0,2016-03-05 12:10:46,load
2540,21.89,0,23.73,0,2016-03-05 12:10:48,load
2541,21.89,0,24.5,0,2016-03-05 12:10:50,load
2542,21.89,0,25.46,0,2016-03-05 12:10:52,load
2543,21.9,0,25.29,0,2016-03-05 12:10:54,load
2544,21.92,0,24.63,0,2016-03-05 12:10:56,load
2545,21.91,0,24.22,0,2016-03-05 12:10:58,load
2546,21.91,0,24.41,0,2016-03-05 12:11:00,load
2547,21.91,0,24.74,0,2016-03-05 12:11:02,load
2548,21.89,0,24.76,0,2016-03-05 12:11:04,load
2549,21.89,0,25.29,0,2016-03-05 12:11:06,load
2550,21.91,0,25.16,0,2016-03-05 12:11:08,load
2551,21.9,0,24.92,0,2016-03-05 12:11:10,load
2552,21.89,0,25.05,0,2016-03-05 12:11:12,load
2553,21.91,0,24.78,0,2016-03-05 12:11:14,load
2554,21.92,0,24.57,0,2016-03-05 12:11:17,load
2555,21.9,0,25.33,0,2016-03-05 12:11:19,load
2556,21.93,0,25.27,0,2016-03-05 12:11:21,load
2557,21.92,0,25.16,0,2016-03-05 12:11:23,load
2558,21.93,0,25.18,0,2016-03-05 12:11:25,load
2559,21.95,0,25.29,0,2016-03-05 12:11:27,load
2560,21.93,0,26.01,0,2016-03-05 12:11:29,load
2561,21.88,0,25.77,0,2016-03-05 12:11:31,load
2562,21.89,0,25.51,0,2016-03-05 12:11:33,load
2563,21.89,0,28.42,0,2016-03-05 12:11:35,load
2564,21.88,0,27.52,0,2016-03-05 12:11:37,load
2565,21.88,0,26.58,0,2016-03-05 12:11:39,load
2566,21.89,0,26.29,0,2016-03-05 12:11:41,load
2567,21.88,0,26.23,0,2016-03-05 12:11:43,load
2568,21.89,0,25.55,0,2016-03-05 12:11:45,load
2569,21.89,0,25.42,0,2016-03-05 12:11:47,load
2570,21.87,0,25.4,0,2016-03-05 12:11:49,load
2571,21.89,0,25.83,0,2016-03-05 12:11:51,load
2572,21.87,0,26.01,0,2016-03-05 12:11:53,load
2573,21.88,0,26.27,0,2016-03-05 12:11:55,load
2574,21.88,0,25.66,0,2016-03-05 12:11:57,load
2575,21.88,0,27.06,0,2016-03-05 12:11:59,load
2576,21.9,0,26.84,0,2016-03-05 12:12:01,load
2577,21.89,0,25.68,0,2016-03-05 12:12:03,load
2578,21.88,0,25.75,0,2016-03-05 12:12:05,load
2579,21.9,0,25.11,0,2016-03-05 12:12:07,load
2580,21.89,0,24.5,0,2016-03-05 12:12:09,load
2581,21.92,0,21.77,0,2016-03-05 12:12:11,load
2582,21.89,0,22.38,0,2016-03-05 12:12:13,load
2583,21.89,0,22.95,0,2016-03-05 12:12:15,load
2584,21.88,0,23.54,0,2016-03-05 12:12:17,load
2585,21.89,0,23.98,0,2016-03-05 12:12:19,load
2586,21.88,0,24.08,0,2016-03-05 12:12:21,load
2587,21.88,0,23.91,0,2016-03-05 12:12:24,load
2588,21.89,0,23.58,0,2016-03-05 12:12:26,load
2589,21.91,0,23.17,0,2016-03-05 12:12:28,load
2590,21.89,0,24.19,0,2016-03-05 12:12:30,load
2591,21.9,0,25.46,0,2016-03-05 12:12:32,load
2592,21.9,0,26.38,0,2016-03-05 12:12:36,load
2593,21.89,0,25.42,0,2016-03-05 12:12:38,load
2594,21.9,0,25.37,0,2016-03-05 12:12:40,load
2595,21.9,0,25.18,0,2016-03-05 12:12:42,load
2596,21.9,0,31.46,0,2016-03-05 12:12:44,load
2597,21.9,0,42.92,0,2016-03-05 12:12:46,load
2598,21.9,0,41.47,0,2016-03-05 12:12:48,load
2599,21.9,0,37.43,0,2016-03-05 12:12:50,load
2600,21.9,0,34.17,0,2016-03-05 12:12:52,load
2601,21.88,0,31.35,0,2016-03-05 12:12:54,load
2602,21.86,0,28.44,0,2016-03-05 12:12:56,load
2603,21.86,0,26.95,0,2016-03-05 12:12:58,load
2604,21.89,0,21.72,0,2016-03-05 12:13:00,load
2605,21.89,0,14.35,0,2016-03-05 12:13:02,load
2606,21.89,0,15.64,0,2016-03-05 12:13:04,load
2607,21.89,0,16.95,0,2016-03-05 12:13:06,load
2608,21.89,0,17.92,0,2016-03-05 12:13:08,load
2609,21.89,0,19.99,0,2016-03-05 12:13:10,load
2610,21.89,0,21.66,0,2016-03-05 12:13:12,load
2611,21.91,0,23.19,0,2016-03-05 12:13:14,load
2612,21.91,0,23.08,0,2016-03-05 12:13:16,load
2613,21.9,0,22.18,0,2016-03-05 12:13:18,load
2614,21.91,0,22.36,0,2016-03-05 12:13:21,load
2615,21.91,0,21.77,0,2016-03-05 12:13:23,load
2616,21.92,0,20.74,0,2016-03-05 12:13:25,load
2617,21.96,0,19.62,0,2016-03-05 12:13:27,load
2618,21.96,0,20.23,0,2016-03-05 12:13:29,load
2619,21.96,0,21.26,0,2016-03-05 12:13:31,load
2620,21.96,0,21.79,0,2016-03-05 12:13:33,load
2621,21.95,0,22.86,0,2016-03-05 12:13:35,load
2622,21.99,0,23.89,0,2016-03-05 12:13:37,load
2623,21.93,0,25.57,0,2016-03-05 12:13:39,load
2624,21.93,0,25.86,0,2016-03-05 12:13:41,load
2625,21.93,0,25.7,0,2016-03-05 12:13:43,load
2626,21.92,0,25.72,0,2016-03-05 12:13:45,load
2627,21.91,0,25.62,0,2016-03-05 12:13:47,load
2628,21.92,0,24.98,0,2016-03-05 12:13:49,load
2629,21.91,0,25.46,0,2016-03-05 12:13:51,load
2630,21.88,0,24.85,0,2016-03-05 12:13:53,load
2631,21.9,0,23.87,0,2016-03-05 12:13:55,load
2632,21.9,0,24.43,0,2016-03-05 12:13:57,load
2633,21.92,0,25.86,0,2016-03-05 12:13:59,load
2634,21.92,0,25.7,0,2016-03-05 12:14:01,load
2635,21.91,0,25.38,0,2016-03-05 12:14:03,load
2636,21.92,0,25.02,0,2016-03-05 12:14:05,load
2637,21.92,0,25.48,0,2016-03-05 12:14:07,load
2638,21.95,0.02,25.29,0,2016-03-05 12:14:09,load
2639,21.96,0.04,26.21,0,2016-03-05 12:14:11,load
2640,21.93,0,23.52,0,2016-03-05 12:14:13,load
2641,21.9,0,22.03,0,2016-03-05 12:14:15,load
2642,21.9,0,22.79,0,2016-03-05 12:14:17,load
2643,21.89,0,22.55,0,2016-03-05 12:14:19,load
2644,21.9,0,22.77,0,2016-03-05 12:14:21,load
2645,21.91,0,23.95,0,2016-03-05 12:14:24,load
2646,21.92,0,23.41,0,2016-03-05 12:14:26,load
2647,21.91,0,22.77,0,2016-03-05 12:14:28,load
2648,21.91,0,23.19,0,2016-03-05 12:14:30,load
2649,21.92,0,22.92,0,2016-03-05 12:14:32,load
2650,21.93,0,22.84,0,2016-03-05 12:14:34,load
2651,21.92,0,23.93,0,2016-03-05 12:14:36,load
2652,21.93,0,23.67,0,2016-03-05 12:14:38,load
2653,21.91,0,23.82,0,2016-03-05 12:14:40,load
2654,21.91,0,23.36,0,2016-03-05 12:14:42,load
2655,21.91,0,23.25,0,2016-03-05 12:14:44,load
2656,21.92,0,24.06,0,2016-03-05 12:14:46,load
2657,21.92,0,24.28,0,2016-03-05 12:14:48,load
2658,21.91,0,24.98,0,2016-03-05 12:14:50,load
2659,21.92,0,24.7,0,2016-03-05 12:14:52,load
2660,21.94,0,24.43,0,2016-03-05 12:14:54,load
2661,21.97,0,26.14,0,2016-03-05 12:14:56,load
2662,21.93,0,26.38,0,2016-03-05 12:14:58,load
2663,21.93,0,25.75,0,2016-03-05 12:15:00,load
2664,21.91,0,24.48,0,2016-03-05 12:15:02,load
2665,21.92,0,23.03,0,2016-03-05 12:15:04,load
2666,21.93,0,22.86,0,2016-03-05 12:15:06,load
2667,21.92,0,22.14,0,2016-03-05 12:15:08,load
2668,21.92,0,21.37,0,2016-03-05 12:15:10,load
2669,21.98,0,20.47,0,2016-03-05 12:15:12,load
2670,22.03,0,20.06,0,2016-03-05 12:15:14,load
2671,22.12,0,20.52,0,2016-03-05 12:15:16,load
2672,22.12,0,21.07,0,2016-03-05 12:15:18,load
2673,22.13,0,22.12,0,2016-03-05 12:15:20,load
2674,22,0,22.82,0,2016-03-05 12:15:22,load
2675,21.99,0,24.85,0,2016-03-05 12:15:25,load
2676,21.99,0,26.77,0,2016-03-05 12:15:27,load
2677,21.97,0,24.35,0,2016-03-05 12:15:29,load
2678,21.92,0,24.08,0,2016-03-05 12:15:31,load
2679,21.97,0,27.28,0,2016-03-05 12:15:33,load
2680,22.02,0,25.72,0,2016-03-05 12:15:35,load
2681,22.04,0,25.31,0,2016-03-05 12:15:37,load
2682,22.02,0,25.59,0,2016-03-05 12:15:39,load
2683,21.97,0,26.07,0,2016-03-05 12:15:41,load
2684,21.92,0,26.6,0,2016-03-05 12:15:43,load
2685,21.91,0,25.44,0,2016-03-05 12:15:45,load
2686,21.92,0,23.69,0,2016-03-05 12:15:47,load
2687,21.92,0,22.2,0,2016-03-05 12:15:49,load
2688,21.92,0,21.11,0,2016-03-05 12:15:51,load
2689,21.92,0,20.96,0,2016-03-05 12:15:53,load
2690,21.92,0,20.98,0,2016-03-05 12:15:55,load
2691,21.9,0,20.52,0,2016-03-05 12:15:57,load
2692,21.91,0,21.35,0,2016-03-05 12:15:59,load
2693,21.88,0,21.74,0,2016-03-05 12:16:01,load
2694,21.89,0,21.85,0,2016-03-05 12:16:03,load
2695,21.94,0,22.95,0,2016-03-05 12:16:05,load
2696,21.92,0,24.06,0,2016-03-05 12:16:07,load
2697,21.92,0,23.65,0,2016-03-05 12:16:09,load
2698,21.9,0,22.97,0,2016-03-05 12:16:11,load
2699,21.91,0,22.9,0,2016-03-05 12:16:13,load
2700,21.91,0,23.08,0,2016-03-05 12:16:15,load
2701,21.89,0,22.53,0,2016-03-05 12:16:17,load
2702,21.89,0,22.42,0,2016-03-05 12:16:19,load
2703,21.89,0,23.14,0,2016-03-05 12:16:21,load
2704,21.92,0,23.89,0,2016-03-05 12:16:23,load
2705,21.9,0,22.12,0,2016-03-05 12:16:25,load
2706,21.95,0,17.76,0,2016-03-05 12:16:27,load
2707,21.93,0,18.68,0,2016-03-05 12:16:29,load
2708,21.91,0,19.8,0,2016-03-05 12:16:32,load
2709,21.89,0,20.23,0,2016-03-05 12:16:34,load
2710,21.89,0,20.45,0,2016-03-05 12:16:36,load
2711,21.89,0,21.79,0,2016-03-05 12:16:38,load
2712,22.08,0,22.14,0,2016-03-05 12:16:40,load
2713,22.12,0,22.53,0,2016-03-05 12:16:42,load
2714,22.14,0,23.87,0,2016-03-05 12:16:44,load
2715,22.15,0,26.32,0,2016-03-05 12:16:46,load
2716,22.14,0,46.94,0,2016-03-05 12:16:48,load
2717,22.14,0,39.97,0,2016-03-05 12:16:50,load
2718,22.14,0,35.11,0,2016-03-05 12:16:52,load
2719,22.13,0,31.78,0,2016-03-05 12:16:54,load
2720,22.15,0,29.27,0,2016-03-05 12:16:56,load
2721,22.13,0,27.58,0,2016-03-05 12:16:58,load
2722,22.12,0,25.48,0,2016-03-05 12:17:00,load
2723,21.96,0,24.89,0,2016-03-05 12:17:02,load
2724,21.91,0,24.22,0,2016-03-05 12:17:04,load
2725,21.91,0,24.46,0,2016-03-05 12:17:06,load
2726,21.9,2.72,34.91,0,2016-03-05 13:15:32,load
2727,21.88,0,32.99,0,2016-03-05 13:15:34,load
2728,21.91,0,32.31,0,2016-03-05 13:15:36,load
2729,22.13,0,32.22,0,2016-03-05 13:15:38,load
2730,22.17,0,31.19,0,2016-03-05 13:15:40,load
2731,21.75,0,29.05,0,2016-03-05 13:15:42,load
2732,21.74,0,29.71,0,2016-03-05 13:15:44,load
