id,temperatureVal,currentVal,vibrationVal,rpmVal,receivedTime,classifier
3578,31.11,0,41.47,0,2016-03-05 13:29:22,norpm
3579,31.15,0,29.92,0,2016-03-05 13:29:23,norpm
3580,31.15,0,39.2,0,2016-03-05 13:29:23,norpm
3581,31.11,0,34.13,0,2016-03-05 13:29:24,norpm
3582,31.01,0,37.1,0,2016-03-05 13:29:24,norpm
3583,31.05,0,38.67,0,2016-03-05 13:29:24,norpm
3584,31.05,0,32.2,0,2016-03-05 13:29:25,norpm
3585,31.01,0,41.65,0,2016-03-05 13:29:25,norpm
3586,31.01,0,29.23,0,2016-03-05 13:29:25,norpm
3587,30.99,0,43.58,0,2016-03-05 13:29:26,norpm
3588,30.99,0,25.73,0,2016-03-05 13:29:26,norpm
3589,30.99,0,44.27,0,2016-03-05 13:29:26,norpm
3590,31.01,0,24.5,0,2016-03-05 13:29:27,norpm
3591,31.05,0,43.92,0,2016-03-05 13:29:27,norpm
3592,31.01,0,24.67,0,2016-03-05 13:29:27,norpm
3593,31.05,0,42.52,0,2016-03-05 13:29:28,norpm
3594,31.05,0,27.82,0,2016-03-05 13:29:28,norpm
3595,31.11,0,39.9,0,2016-03-05 13:29:28,norpm
3596,31.11,0,32.02,0,2016-03-05 13:29:29,norpm
3597,31.13,0,37.45,0,2016-03-05 13:29:29,norpm
3598,31.15,0,36.4,0,2016-03-05 13:29:29,norpm
3599,31.13,0,32.72,0,2016-03-05 13:29:30,norpm
3600,31.13,0,39.2,0,2016-03-05 13:29:30,norpm
3601,31.07,0,27.82,0,2016-03-05 13:29:30,norpm
3602,31.07,0,40.77,0,2016-03-05 13:29:31,norpm
3603,31.05,0,24.15,0,2016-03-05 13:29:31,norpm
3604,31.01,0,42.17,0,2016-03-05 13:29:31,norpm
3605,31.01,0,22.75,0,2016-03-05 13:29:32,norpm
3606,31.05,0,42,0,2016-03-05 13:29:32,norpm
3607,31.07,0,22.4,0,2016-03-05 13:29:32,norpm
3608,31.07,0,41.3,0,2016-03-05 13:29:33,norpm
3609,31.07,0,23.45,0,2016-03-05 13:29:33,norpm
3610,31.11,0,38.85,0,2016-03-05 13:29:33,norpm
3611,31.07,0,27.82,0,2016-03-05 13:29:34,norpm
3612,31.07,0,36.22,0,2016-03-05 13:29:34,norpm
3613,31.11,0,31.67,0,2016-03-05 13:29:34,norpm
3614,31.11,0,33.42,0,2016-03-05 13:29:35,norpm
3615,31.11,0,35.7,0,2016-03-05 13:29:35,norpm
3616,31.13,0,28.35,0,2016-03-05 13:29:36,norpm
3617,31.11,0,38.15,0,2016-03-05 13:29:36,norpm
3618,31.13,0,23.98,0,2016-03-05 13:29:36,norpm
3619,31.11,0,39.72,0,2016-03-05 13:29:37,norpm
3620,31.13,0,21,0,2016-03-05 13:29:37,norpm
3621,31.11,0,40.42,0,2016-03-05 13:29:37,norpm
3622,31.13,0,21.35,0,2016-03-05 13:29:38,norpm
3623,31.07,0,37.8,0,2016-03-05 13:29:38,norpm
3624,31.05,0,30.45,0,2016-03-05 13:29:38,norpm
3625,30.99,0,36.92,0,2016-03-05 13:29:39,norpm
3626,30.97,0,36.58,0,2016-03-05 13:29:39,norpm
3627,30.97,0,33.6,0,2016-03-05 13:29:39,norpm
3628,30.97,0,40.6,0,2016-03-05 13:29:40,norpm
3629,30.97,0,29.75,0,2016-03-05 13:29:40,norpm
3630,30.93,0,42.88,0,2016-03-05 13:29:40,norpm
3631,30.97,0,26.42,0,2016-03-05 13:29:41,norpm
3632,30.99,0,44.63,0,2016-03-05 13:29:41,norpm
3633,30.99,0,25.55,0,2016-03-05 13:29:41,norpm
3634,30.99,0,45.5,0,2016-03-05 13:29:42,norpm
3635,30.99,0,26.07,0,2016-03-05 13:29:42,norpm
3636,30.93,0,44.97,0,2016-03-05 13:29:42,norpm
3637,30.93,0,27.82,0,2016-03-05 13:29:43,norpm
3638,30.97,0,42.88,0,2016-03-05 13:29:43,norpm
3639,31.01,0,32.72,0,2016-03-05 13:29:43,norpm
3640,31.07,0,40.25,0,2016-03-05 13:29:44,norpm
3641,31.07,0,42.52,0,2016-03-05 13:29:44,norpm
3642,31.11,0,29.23,0,2016-03-05 13:29:44,norpm
3643,31.11,0,44.63,0,2016-03-05 13:29:45,norpm
3644,31.07,0,26.6,0,2016-03-05 13:29:45,norpm
3645,31.01,0,44.97,0,2016-03-05 13:29:45,norpm
3646,31.01,0.01,25.55,0,2016-03-05 13:29:46,norpm
3647,31.07,0.15,41.65,0,2016-03-05 13:29:46,norpm
3648,31.11,0.26,42.35,0,2016-03-05 13:29:46,norpm
3649,31.15,0.15,32.2,0,2016-03-05 13:29:47,norpm
3650,31.39,0.07,37.27,0,2016-03-05 13:29:47,norpm
3651,31.47,0.02,37.27,0,2016-03-05 13:29:47,norpm
3652,31.55,0.01,31.5,0,2016-03-05 13:29:48,norpm
3653,31.55,0.01,41.47,0,2016-03-05 13:29:48,norpm
3654,31.55,0,27.13,0,2016-03-05 13:29:49,norpm
3655,31.57,0.01,44.27,0,2016-03-05 13:29:49,norpm
3656,31.55,0,24.67,0,2016-03-05 13:29:49,norpm
3657,31.53,0,45.15,0,2016-03-05 13:29:50,norpm
3658,31.53,0,24.5,0,2016-03-05 13:29:50,norpm
3659,31.49,0.01,44.8,0,2016-03-05 13:29:50,norpm
3660,31.53,0,25.73,0,2016-03-05 13:29:51,norpm
3661,31.53,0,42.88,0,2016-03-05 13:29:51,norpm
3662,31.55,0,30.27,0,2016-03-05 13:29:51,norpm
3663,31.53,0,39.9,0,2016-03-05 13:29:52,norpm
3664,31.55,0.01,35.35,0,2016-03-05 13:29:52,norpm
3665,31.55,0,36.92,0,2016-03-05 13:29:52,norpm
3666,31.63,0,39.9,0,2016-03-05 13:29:53,norpm
3667,31.67,0,31.15,0,2016-03-05 13:29:53,norpm
3668,31.67,0.01,43.4,0,2016-03-05 13:29:53,norpm
3669,31.67,0,27.82,0,2016-03-05 13:29:54,norpm
3670,31.67,0.01,46.02,0,2016-03-05 13:29:54,norpm
3671,31.67,0.01,26.07,0,2016-03-05 13:29:54,norpm
3672,31.67,0.01,47.08,0,2016-03-05 13:29:55,norpm
3673,31.67,0,26.95,0,2016-03-05 13:29:55,norpm
3674,31.67,0,47.25,0,2016-03-05 13:29:55,norpm
3675,31.63,0,30.1,0,2016-03-05 13:29:56,norpm
3676,31.55,0,45.5,0,2016-03-05 13:29:56,norpm
3677,31.39,0,36.05,0,2016-03-05 13:29:56,norpm
3678,31.35,0.01,42.88,0,2016-03-05 13:29:57,norpm
3679,31.29,0,40.42,0,2016-03-05 13:29:57,norpm
3680,31.33,0,38.85,0,2016-03-05 13:29:57,norpm
3681,31.29,0,43.22,0,2016-03-05 13:29:58,norpm
3682,31.29,0.01,32.72,0,2016-03-05 13:29:58,norpm
3683,31.33,0,45.15,0,2016-03-05 13:29:58,norpm
3684,31.35,0,27.65,0,2016-03-05 13:29:59,norpm
3685,31.39,0,45.5,0,2016-03-05 13:29:59,norpm
3686,31.35,0,25.02,0,2016-03-05 13:29:59,norpm
3687,31.39,0.01,45.33,0,2016-03-05 13:30:00,norpm
3688,31.35,0,24.85,0,2016-03-05 13:30:00,norpm
3689,31.39,0.01,44.27,0,2016-03-05 13:30:01,norpm
3690,31.43,0.01,28.52,0,2016-03-05 13:30:01,norpm
3691,31.43,0,41.3,0,2016-03-05 13:30:01,norpm
3692,31.43,0,33.25,0,2016-03-05 13:30:02,norpm
3693,31.41,0,37.97,0,2016-03-05 13:30:02,norpm
3694,31.43,0,37.63,0,2016-03-05 13:30:02,norpm
3695,31.41,0.01,31.85,0,2016-03-05 13:30:03,norpm
3696,31.43,0.01,42,0,2016-03-05 13:30:03,norpm
3697,31.43,0,27.3,0,2016-03-05 13:30:03,norpm
3698,31.43,0,45.15,0,2016-03-05 13:30:04,norpm
3699,31.55,0,26.42,0,2016-03-05 13:30:04,norpm
3700,31.57,0.01,45.67,0,2016-03-05 13:30:04,norpm
3701,31.61,0,31.15,0,2016-03-05 13:30:05,norpm
3702,31.61,0,42.7,0,2016-03-05 13:30:05,norpm
3703,31.57,0,35.35,0,2016-03-05 13:30:05,norpm
3704,31.53,0.01,39.02,0,2016-03-05 13:30:06,norpm
3705,31.29,0.01,40.42,0,2016-03-05 13:30:06,norpm
3706,31.21,0,32.2,0,2016-03-05 13:30:06,norpm
3707,31.15,0.01,43.22,0,2016-03-05 13:30:07,norpm
3708,31.21,0,27.82,0,2016-03-05 13:30:07,norpm
3709,31.21,0,45.67,0,2016-03-05 13:30:07,norpm
3710,31.15,0.01,25.73,0,2016-03-05 13:30:08,norpm
3711,31.11,0,46.38,0,2016-03-05 13:30:08,norpm
3712,31.07,0,25.55,0,2016-03-05 13:30:08,norpm
3713,31.05,0,45.33,0,2016-03-05 13:30:09,norpm
3714,30.99,0,27.48,0,2016-03-05 13:30:09,norpm
3715,30.99,0.01,42,0,2016-03-05 13:30:09,norpm
3716,31.01,0,33.25,0,2016-03-05 13:30:10,norpm
3717,30.99,0,38.67,0,2016-03-05 13:30:10,norpm
3718,30.93,0,37.45,0,2016-03-05 13:30:10,norpm
3719,30.93,0.01,33.08,0,2016-03-05 13:30:11,norpm
3720,30.97,0,44.27,0,2016-03-05 13:30:11,norpm
3721,30.93,0,23.45,0,2016-03-05 13:30:11,norpm
3722,30.97,0,43.4,0,2016-03-05 13:30:12,norpm
3723,30.97,0.01,22.57,0,2016-03-05 13:30:12,norpm
3724,30.97,0,42,0,2016-03-05 13:30:12,norpm
3725,31.01,0,25.9,0,2016-03-05 13:30:13,norpm
3726,31.01,0.01,37.97,0,2016-03-05 13:30:13,norpm
3727,30.99,0,30.63,0,2016-03-05 13:30:14,norpm
3728,30.99,0,34.83,0,2016-03-05 13:30:14,norpm
3729,31.01,0,35.17,0,2016-03-05 13:30:14,norpm
3730,31.01,0.01,28.7,0,2016-03-05 13:30:15,norpm
3731,31.01,0.01,38.85,0,2016-03-05 13:30:15,norpm
3732,30.99,0,23.63,0,2016-03-05 13:30:15,norpm
3733,30.99,0,40.95,0,2016-03-05 13:30:16,norpm
3734,31.01,0,21,0,2016-03-05 13:30:16,norpm
3735,31.01,0,41.65,0,2016-03-05 13:30:16,norpm
3736,30.99,0,20.65,0,2016-03-05 13:30:17,norpm
3737,31.01,0,40.6,0,2016-03-05 13:30:17,norpm
3738,31.01,0,22.4,0,2016-03-05 13:30:17,norpm
3739,30.99,0,33.6,0,2016-03-05 13:30:18,norpm
3740,31.01,0,36.05,0,2016-03-05 13:30:18,norpm
3741,30.97,0,27.13,0,2016-03-05 13:30:18,norpm
3742,30.99,0,38.5,0,2016-03-05 13:30:19,norpm
3743,30.99,0,22.05,0,2016-03-05 13:30:19,norpm
3744,30.97,0,40.6,0,2016-03-05 13:30:19,norpm
3745,30.97,0,20.3,0,2016-03-05 13:30:20,norpm
3746,30.97,0.01,41.3,0,2016-03-05 13:30:20,norpm
3747,30.97,0,21.35,0,2016-03-05 13:30:20,norpm
3748,31.01,0,40.42,0,2016-03-05 13:30:21,norpm
3749,30.99,0,25.2,0,2016-03-05 13:30:21,norpm
3750,31.01,0.01,37.27,0,2016-03-05 13:30:21,norpm
3751,30.97,0,30.27,0,2016-03-05 13:30:22,norpm
3752,30.93,0.01,34.47,0,2016-03-05 13:30:22,norpm
3753,30.93,0,35.35,0,2016-03-05 13:30:22,norpm
3754,30.97,0.01,28.35,0,2016-03-05 13:30:23,norpm
3755,30.97,0.01,39.38,0,2016-03-05 13:30:23,norpm
3756,30.93,0,23.27,0,2016-03-05 13:30:23,norpm
3757,30.99,0.01,41.3,0,2016-03-05 13:30:24,norpm
3758,30.99,0,20.65,0,2016-03-05 13:30:24,norpm
3759,30.99,0,40.77,0,2016-03-05 13:30:24,norpm
3760,30.93,0,19.6,0,2016-03-05 13:30:25,norpm
3761,30.91,0,38.5,0,2016-03-05 13:30:25,norpm
3762,30.91,0,22.23,0,2016-03-05 13:30:25,norpm
3763,30.91,0,35.17,0,2016-03-05 13:30:26,norpm
3764,30.97,0,27.65,0,2016-03-05 13:30:26,norpm
3765,30.91,0,32.72,0,2016-03-05 13:30:27,norpm
3766,30.91,0.01,33.95,0,2016-03-05 13:30:27,norpm
3767,30.93,0,26.42,0,2016-03-05 13:30:27,norpm
3768,30.91,0,37.27,0,2016-03-05 13:30:28,norpm
3769,30.91,0.01,19.6,0,2016-03-05 13:30:28,norpm
3770,30.93,0,40.08,0,2016-03-05 13:30:28,norpm
3771,30.97,0.01,21.35,0,2016-03-05 13:30:29,norpm
3772,30.97,0,38.33,0,2016-03-05 13:30:29,norpm
3773,30.97,0,27.65,0,2016-03-05 13:30:29,norpm
3774,30.97,0,36.4,0,2016-03-05 13:30:30,norpm
3775,30.99,0.01,34.13,0,2016-03-05 13:30:30,norpm
3776,30.97,0.01,31.67,0,2016-03-05 13:30:30,norpm
3777,30.91,0,38.67,0,2016-03-05 13:30:31,norpm
3778,30.91,0,26.25,0,2016-03-05 13:30:31,norpm
3779,30.93,0,41.47,0,2016-03-05 13:30:31,norpm
3780,30.93,0,22.57,0,2016-03-05 13:30:32,norpm
3781,30.91,0,42.52,0,2016-03-05 13:30:32,norpm
3782,30.97,0,22.05,0,2016-03-05 13:30:32,norpm
3783,30.97,0,39.02,0,2016-03-05 13:30:33,norpm
3784,30.99,0,30.98,0,2016-03-05 13:30:33,norpm
3785,30.97,0,36.4,0,2016-03-05 13:30:33,norpm
3786,30.99,0,35.7,0,2016-03-05 13:30:34,norpm
3787,30.97,0,31.32,0,2016-03-05 13:30:34,norpm
3788,30.97,0,39.02,0,2016-03-05 13:30:34,norpm
3789,30.97,0.01,25.9,0,2016-03-05 13:30:35,norpm
3790,30.97,0,41.47,0,2016-03-05 13:30:35,norpm
3791,30.91,0,22.4,0,2016-03-05 13:30:35,norpm
3792,30.97,0,42.35,0,2016-03-05 13:30:36,norpm
3793,30.97,0,21.7,0,2016-03-05 13:30:36,norpm
3794,31.01,0,42,0,2016-03-05 13:30:36,norpm
3795,30.99,0,23.1,0,2016-03-05 13:30:37,norpm
3796,30.97,0.01,40.25,0,2016-03-05 13:30:37,norpm
3797,30.97,0,29.75,0,2016-03-05 13:30:37,norpm
3798,30.99,0.01,37.1,0,2016-03-05 13:30:38,norpm
3799,30.99,0,34.83,0,2016-03-05 13:30:38,norpm
3800,30.99,0,32.38,0,2016-03-05 13:30:39,norpm
3801,30.99,0,38.67,0,2016-03-05 13:30:39,norpm
3802,30.99,0,27.3,0,2016-03-05 13:30:39,norpm
3803,30.99,0.01,41.65,0,2016-03-05 13:30:40,norpm
3804,30.97,0,23.45,0,2016-03-05 13:30:40,norpm
3805,30.97,0,43.22,0,2016-03-05 13:30:40,norpm
3806,30.97,0.01,22.92,0,2016-03-05 13:30:41,norpm
3807,30.93,0.01,43.22,0,2016-03-05 13:30:41,norpm
3808,30.91,0,24.15,0,2016-03-05 13:30:41,norpm
3809,30.91,0.01,43.4,0,2016-03-05 13:30:42,norpm
3810,30.93,0.01,29.57,0,2016-03-05 13:30:42,norpm
3811,30.91,0.01,40.25,0,2016-03-05 13:30:42,norpm
3812,30.87,0,36.05,0,2016-03-05 13:30:43,norpm
3813,30.85,0,37.63,0,2016-03-05 13:30:43,norpm
3814,30.87,0,40.42,0,2016-03-05 13:30:43,norpm
3815,30.79,0,32.02,0,2016-03-05 13:30:44,norpm
3816,30.73,0.01,43.75,0,2016-03-05 13:30:44,norpm
3817,30.73,0,26.07,0,2016-03-05 13:30:44,norpm
3818,30.73,0,44.97,0,2016-03-05 13:30:45,norpm
3819,30.73,0.01,24.32,0,2016-03-05 13:30:45,norpm
3820,30.73,0.01,44.1,0,2016-03-05 13:30:45,norpm
3821,30.77,0,23.63,0,2016-03-05 13:30:46,norpm
3822,30.79,0,42,0,2016-03-05 13:30:46,norpm
3823,30.81,0,26.25,0,2016-03-05 13:30:46,norpm
3824,30.81,0.01,37.27,0,2016-03-05 13:30:47,norpm
3825,30.79,0,32.02,0,2016-03-05 13:30:47,norpm
3826,30.73,0,33.77,0,2016-03-05 13:30:47,norpm
3827,30.73,0,36.22,0,2016-03-05 13:30:48,norpm
3828,30.77,0,26.6,0,2016-03-05 13:30:48,norpm
3829,30.67,0,39.2,0,2016-03-05 13:30:48,norpm
3830,30.71,0,22.75,0,2016-03-05 13:30:49,norpm
3831,30.73,0.01,35.17,0,2016-03-05 13:30:49,norpm
3832,30.85,0,27.48,0,2016-03-05 13:30:49,norpm
3833,30.87,0,31.15,0,2016-03-05 13:30:50,norpm
3834,30.87,0,31.32,0,2016-03-05 13:30:50,norpm
3835,30.91,0.01,24.15,0,2016-03-05 13:30:50,norpm
3836,30.91,0,33.95,0,2016-03-05 13:30:51,norpm
3837,30.91,0,18.55,0,2016-03-05 13:30:51,norpm
3838,30.91,0,35.88,0,2016-03-05 13:30:52,norpm
3839,30.87,0,15.05,0,2016-03-05 13:30:52,norpm
3840,30.91,0.01,34.83,0,2016-03-05 13:30:52,norpm
3841,30.93,0,13.47,0,2016-03-05 13:30:53,norpm
3842,30.97,0,32.55,0,2016-03-05 13:30:53,norpm
3843,30.97,0.01,15.57,0,2016-03-05 13:30:53,norpm
3844,30.97,0,28.7,0,2016-03-05 13:30:54,norpm
3845,30.97,0.01,20.13,0,2016-03-05 13:30:54,norpm
3846,30.97,0,25.55,0,2016-03-05 13:30:54,norpm
3847,30.97,0,24.85,0,2016-03-05 13:30:55,norpm
3848,30.93,0.01,19.6,0,2016-03-05 13:30:55,norpm
3849,30.97,0.01,28.35,0,2016-03-05 13:30:55,norpm
3850,30.93,0.01,13.13,0,2016-03-05 13:30:56,norpm
3851,30.93,0,30.45,0,2016-03-05 13:30:56,norpm
3852,30.99,0,10.32,0,2016-03-05 13:30:56,norpm
3853,30.91,0,30.98,0,2016-03-05 13:30:57,norpm
3854,30.93,0.01,10.5,0,2016-03-05 13:30:57,norpm
3855,30.93,0,30.98,0,2016-03-05 13:30:57,norpm
3856,30.93,0,12.43,0,2016-03-05 13:30:58,norpm
3857,30.87,0,29.23,0,2016-03-05 13:30:58,norpm
3858,30.85,0,18.9,0,2016-03-05 13:30:58,norpm
3859,30.85,0,27.82,0,2016-03-05 13:30:59,norpm
3860,30.81,0,24.32,0,2016-03-05 13:30:59,norpm
3861,30.79,0,25.55,0,2016-03-05 13:30:59,norpm
3862,30.87,0.01,29.4,0,2016-03-05 13:31:00,norpm
3863,30.87,0,19.42,0,2016-03-05 13:31:00,norpm
3864,30.91,0,32.55,0,2016-03-05 13:31:00,norpm
3865,30.93,0.01,16.27,0,2016-03-05 13:31:01,norpm
3866,30.93,0,35.88,0,2016-03-05 13:31:01,norpm
3867,30.97,0,16.1,0,2016-03-05 13:31:01,norpm
3868,30.93,0,37.1,0,2016-03-05 13:31:02,norpm
3869,30.91,0,17.32,0,2016-03-05 13:31:02,norpm
3870,30.91,0,37.63,0,2016-03-05 13:31:02,norpm
3871,30.85,0,19.6,0,2016-03-05 13:31:03,norpm
3872,30.87,0,36.22,0,2016-03-05 13:31:03,norpm
3873,30.81,0,25.55,0,2016-03-05 13:31:04,norpm
3874,30.87,0,33.6,0,2016-03-05 13:31:04,norpm
3875,30.85,0,30.27,0,2016-03-05 13:31:04,norpm
3876,30.87,0.01,29.57,0,2016-03-05 13:31:05,norpm
3877,30.87,0,35.17,0,2016-03-05 13:31:05,norpm
3878,30.87,0.01,23.98,0,2016-03-05 13:31:05,norpm
3879,30.85,0.01,38.33,0,2016-03-05 13:31:06,norpm
3880,30.91,0.01,20.13,0,2016-03-05 13:31:06,norpm
3881,30.93,0,40.08,0,2016-03-05 13:31:06,norpm
3882,30.91,0,21.7,0,2016-03-05 13:31:07,norpm
3883,30.97,0,36.75,0,2016-03-05 13:31:07,norpm
3884,30.99,0,27.48,0,2016-03-05 13:31:07,norpm
3885,30.97,0.01,34.13,0,2016-03-05 13:31:08,norpm
3886,30.97,0,33.08,0,2016-03-05 13:31:08,norpm
3887,30.97,0,28.7,0,2016-03-05 13:31:08,norpm
3888,30.87,0,36.4,0,2016-03-05 13:31:09,norpm
3889,30.91,0,22.92,0,2016-03-05 13:31:09,norpm
3890,30.91,0.01,38.85,0,2016-03-05 13:31:09,norpm
3891,30.93,0,19.6,0,2016-03-05 13:31:10,norpm
3892,30.93,0,39.2,0,2016-03-05 13:31:10,norpm
3893,30.97,0,17.85,0,2016-03-05 13:31:10,norpm
3894,30.91,0,37.8,0,2016-03-05 13:31:11,norpm
3895,30.87,0.01,18.2,0,2016-03-05 13:31:11,norpm
3896,30.87,0,35.52,0,2016-03-05 13:31:11,norpm
3897,30.87,0,21.88,0,2016-03-05 13:31:12,norpm
3898,30.85,0,31.5,0,2016-03-05 13:31:12,norpm
3899,30.87,0,25.2,0,2016-03-05 13:31:12,norpm
3900,30.93,0.01,27.82,0,2016-03-05 13:31:13,norpm
3901,30.97,0.01,29.92,0,2016-03-05 13:31:13,norpm
3902,30.97,0.01,20.65,0,2016-03-05 13:31:13,norpm
3903,30.99,0,32.72,0,2016-03-05 13:31:14,norpm
3904,30.99,0,16.45,0,2016-03-05 13:31:14,norpm
3905,30.97,0.01,35,0,2016-03-05 13:31:14,norpm
3906,31.01,0,14.88,0,2016-03-05 13:31:15,norpm
3907,31.01,0,35.7,0,2016-03-05 13:31:15,norpm
3908,31.01,0,15.4,0,2016-03-05 13:31:15,norpm
3909,31.01,0.01,35.17,0,2016-03-05 13:31:16,norpm
3910,31.01,0,18.9,0,2016-03-05 13:31:16,norpm
3911,30.97,0.01,31.5,0,2016-03-05 13:31:17,norpm
3912,30.99,0.01,25.02,0,2016-03-05 13:31:17,norpm
3913,30.93,0,29.4,0,2016-03-05 13:31:17,norpm
3914,30.93,0.01,31.32,0,2016-03-05 13:31:18,norpm
3915,30.97,0,22.75,0,2016-03-05 13:31:18,norpm
3916,30.97,0.01,35.7,0,2016-03-05 13:31:18,norpm
3917,30.93,0.01,19.42,0,2016-03-05 13:31:19,norpm
3918,30.93,0,38.33,0,2016-03-05 13:31:19,norpm
3919,30.87,0.01,18.38,0,2016-03-05 13:31:19,norpm
3920,30.91,0.01,39.2,0,2016-03-05 13:31:20,norpm
3921,30.87,0.01,19.6,0,2016-03-05 13:31:20,norpm
3922,30.85,0,38.5,0,2016-03-05 13:31:20,norpm
3923,30.87,0.01,25.02,0,2016-03-05 13:31:21,norpm
3924,30.91,0,34.83,0,2016-03-05 13:31:21,norpm
3925,30.93,0,29.92,0,2016-03-05 13:31:21,norpm
3926,30.93,0,31.32,0,2016-03-05 13:31:22,norpm
3927,30.97,0,33.6,0,2016-03-05 13:31:22,norpm
3928,30.97,0,23.8,0,2016-03-05 13:31:22,norpm
3929,30.73,2.71,43.22,0,2016-03-05 13:31:29,norpm
3930,30.71,0,35.94,0,2016-03-05 13:31:31,norpm
3931,30.79,0,35.04,0,2016-03-05 13:31:33,norpm
3932,30.81,0,44.82,0,2016-03-05 13:31:35,norpm
3933,30.93,0,56.26,0,2016-03-05 13:31:37,norpm
3934,30.99,0,60.44,0,2016-03-05 13:31:39,norpm
3935,30.97,0,54.25,0,2016-03-05 13:31:41,norpm
3936,30.91,0,40.05,0,2016-03-05 13:31:43,norpm
3937,30.85,0,35.74,0,2016-03-05 13:31:45,norpm
3938,30.81,0,45.19,0,2016-03-05 13:31:47,norpm
3939,30.81,0,54.82,0,2016-03-05 13:31:50,norpm
3940,30.85,0,60.57,0,2016-03-05 13:31:52,norpm
3941,30.81,0.01,61.97,0,2016-03-05 13:31:54,norpm
3942,30.87,0,58.89,0,2016-03-05 13:31:56,norpm
3943,30.93,0,46.83,0,2016-03-05 13:31:58,norpm
3944,30.91,0.01,41.76,0,2016-03-05 13:32:00,norpm
3945,30.81,0,44.87,0,2016-03-05 13:32:02,norpm
3946,30.77,0.01,57.36,0,2016-03-05 13:32:04,norpm
3947,30.93,0,65.34,0,2016-03-05 13:32:06,norpm
3948,30.97,0.23,57.97,6,2016-03-05 13:32:08,load
3949,30.75,0.8,96.51,504,2016-03-05 13:32:10,load
3950,30.81,0.54,87.72,1662,2016-03-05 13:32:12,load
3951,30.81,0.5,106.3,2760,2016-03-05 13:32:14,load
3952,30.91,0.49,100.5,3072,2016-03-05 13:32:16,load
3953,30.85,0.5,87.94,3066,2016-03-05 13:32:18,load
3954,30.91,0.49,103.5,3051,2016-03-05 13:32:20,load
3955,30.91,0.49,84.7,3069,2016-03-05 13:32:22,load
3956,30.99,0.49,103.5,3048,2016-03-05 13:32:24,load
3957,30.81,0.49,100,2991,2016-03-05 13:32:26,load
3958,31.01,0.49,83.47,2976,2016-03-05 13:32:28,load
3959,31.01,0.49,101.7,2946,2016-03-05 13:32:30,load
3960,31.07,0.49,97.43,3009,2016-03-05 13:32:32,load
3961,31.11,0.49,87.43,2997,2016-03-05 13:32:35,load
3962,31.13,0.49,103.7,2973,2016-03-05 13:32:37,load
3963,31.13,0.49,100.8,2952,2016-03-05 13:32:39,load
3964,31.15,0.49,89.12,2970,2016-03-05 13:32:41,load
3965,31.15,0.49,103.6,2976,2016-03-05 13:32:43,load
3966,31.19,0.49,100.5,2940,2016-03-05 13:32:45,load
3967,31.21,0.49,89.32,2925,2016-03-05 13:32:47,load
3968,31.55,0.49,104.5,2910,2016-03-05 13:32:49,load
3969,31.19,0.49,99.38,2922,2016-03-05 13:32:51,load
3970,31.13,0.49,86.97,2880,2016-03-05 13:32:53,load
3971,31.15,0.49,107.3,2892,2016-03-05 13:32:55,load
3972,31.15,0.49,99.16,2904,2016-03-05 13:32:57,load
3973,31.13,0.49,87.08,2883,2016-03-05 13:32:59,load
3974,31.25,0.49,102.2,2850,2016-03-05 13:33:01,load
3975,31.21,0.49,108,2817,2016-03-05 13:33:03,load
3976,31.39,0.49,90.72,2826,2016-03-05 13:33:05,load
3977,31.43,0.49,89.21,2880,2016-03-05 13:33:07,load
3978,31.43,0.49,106.8,2880,2016-03-05 13:33:09,load
3979,31.33,0.49,92.49,2841,2016-03-05 13:33:12,load
3980,31.29,0.49,90.41,2814,2016-03-05 13:33:14,load
3981,31.29,0.49,106.4,2832,2016-03-05 13:33:16,load
3982,31.49,0.49,101.5,2826,2016-03-05 13:33:18,load
3983,31.41,0.49,88.9,2802,2016-03-05 13:33:20,load
3984,31.61,0.48,106.4,2808,2016-03-05 13:33:22,load
3985,31.67,0.49,100.6,2820,2016-03-05 13:33:24,load
3986,31.67,0.49,85.64,2796,2016-03-05 13:33:26,load
3987,31.71,0.48,104.7,2814,2016-03-05 13:33:28,load
3988,31.77,0.49,105.2,2799,2016-03-05 13:33:30,load
3989,31.69,0.49,88.4,2790,2016-03-05 13:33:32,load
3990,31.81,0.48,102.1,2805,2016-03-05 13:33:34,load
3991,31.69,0.49,109,2805,2016-03-05 13:33:36,load
3992,31.75,0.48,88.02,2802,2016-03-05 13:33:38,load
3993,31.77,0.49,96.49,2775,2016-03-05 13:33:40,load
3994,31.89,0.48,108.2,2781,2016-03-05 13:33:42,load
3995,31.97,0.49,89.49,2802,2016-03-05 13:33:44,load
3996,31.99,0.49,104.2,2817,2016-03-05 13:33:46,load
3997,32.03,0.49,108.4,2823,2016-03-05 13:33:49,load
3998,32.27,0.48,87.92,2799,2016-03-05 13:33:51,load
3999,32.17,0.26,99.79,2700,2016-03-05 13:33:53,load
4000,32.25,0,91.46,2028,2016-03-05 13:33:55,load
4001,32.47,0,82.8,942,2016-03-05 13:33:57,load
4002,32.35,0,87.17,162,2016-03-05 13:33:59,load
4003,31.85,0,97.04,0,2016-03-05 13:34:01,load
4004,31.96,0,100.7,0,2016-03-05 13:34:03,load
4005,31.95,0,99.53,0,2016-03-05 13:34:05,load
4006,31.9,0,86.54,0,2016-03-05 13:34:07,load
4007,31.91,0,74.11,0,2016-03-05 13:34:09,load
