,id,temperatureVal,currentVal,vibrationVal,rpmVal,receivedTime
1049,1853,28.0,0.0,0.2,0,2016-02-22 14:11:55
1050,1854,28.0,0.0,0.37,0,2016-02-22 14:11:57
1051,1855,27.99,0.0,0.15,0,2016-02-22 14:11:59
1052,1856,28.0,0.0,0.28,0,2016-02-22 14:12:01
1053,1857,27.98,0.0,0.39,0,2016-02-22 14:12:03
1054,1858,27.94,0.0,0.17,0,2016-02-22 14:12:05
1055,1859,27.91,0.0,0.35,0,2016-02-22 14:12:07
1056,1860,27.86,0.0,0.28,0,2016-02-22 14:12:09
1057,1861,27.99,0.0,0.15,0,2016-02-22 14:12:11
1058,1862,27.97,0.0,0.39,0,2016-02-22 14:12:13
1059,1863,27.88,0.0,0.2,0,2016-02-22 14:12:15
1060,1864,27.9,0.0,0.37,0,2016-02-22 14:12:17
1061,1865,27.95,0.0,0.24,0,2016-02-22 14:12:19
1062,1866,28.01,0.0,0.15,0,2016-02-22 14:12:21
1063,1867,28.01,0.0,0.42,0,2016-02-22 14:12:23
1064,1868,27.98,0.0,0.2,0,2016-02-22 14:12:25
1065,1869,27.83,0.0,0.37,0,2016-02-22 14:12:27
1066,1870,27.82,0.0,0.15,0,2016-02-22 14:12:29
1067,1871,27.89,0.0,0.22,0,2016-02-22 14:12:31
1068,1872,27.86,0.0,0.11,0,2016-02-22 14:12:33
1069,1873,27.85,0.0,0.24,0,2016-02-22 14:12:35
1070,1874,27.88,0.0,0.35,0,2016-02-22 14:12:38
1071,1875,27.91,0.0,0.15,0,2016-02-22 14:12:40
1072,1876,27.89,0.0,0.37,0,2016-02-22 14:12:42
1073,1877,27.88,0.0,0.2,0,2016-02-22 14:12:44
1074,1878,27.86,0.0,0.35,0,2016-02-22 14:12:46
1075,1879,27.91,0.0,0.28,0,2016-02-22 14:12:48
1076,1880,27.91,0.0,0.13,0,2016-02-22 14:12:50
1077,1881,27.9,0.0,0.42,0,2016-02-22 14:12:52
1078,1882,27.91,0.0,0.33,0,2016-02-22 14:12:54
1079,1883,27.93,0.0,0.22,0,2016-02-22 14:12:56
1080,1884,27.94,0.0,0.17,0,2016-02-22 14:12:58
1081,1885,27.93,0.0,0.37,0,2016-02-22 14:13:00
1082,1886,27.9,0.0,0.2,0,2016-02-22 14:13:02
1083,1887,27.83,0.0,0.35,0,2016-02-22 14:13:04
1084,1888,27.87,0.0,0.26,0,2016-02-22 14:13:06
1085,1889,27.81,0.0,0.13,0,2016-02-22 14:13:08
1086,1890,27.85,0.0,0.39,0,2016-02-22 14:13:10
1087,1891,27.8,0.0,0.17,0,2016-02-22 14:13:12
1088,1892,27.7,0.0,0.33,0,2016-02-22 14:13:14
1089,1893,27.73,0.0,0.24,0,2016-02-22 14:13:16
1090,1894,27.75,0.0,0.22,0,2016-02-22 14:13:18
1091,1895,27.84,0.0,0.37,0,2016-02-22 14:13:20
1092,1896,27.88,0.0,0.2,0,2016-02-22 14:13:22
1093,1897,27.85,0.0,0.37,0,2016-02-22 14:13:24
1094,1898,27.85,0.0,0.26,0,2016-02-22 14:13:26
1095,1899,27.83,0.0,0.15,0,2016-02-22 14:13:28
1096,1900,27.8,0.0,0.39,0,2016-02-22 14:13:30
1097,1901,27.77,0.0,0.2,0,2016-02-22 14:13:32
1098,1902,27.81,0.0,0.33,0,2016-02-22 14:13:34
1099,1903,27.83,0.0,0.26,0,2016-02-22 14:13:36
1100,1904,27.81,0.0,0.13,0,2016-02-22 14:13:38
1101,1905,27.74,0.0,0.37,0,2016-02-22 14:13:41
1102,1906,27.75,0.0,0.22,0,2016-02-22 14:13:43
1103,1907,27.79,0.0,0.33,0,2016-02-22 14:13:45
1104,1908,27.8,0.0,0.33,0,2016-02-22 14:13:47
1105,1909,27.8,0.0,0.11,0,2016-02-22 14:13:49
1106,1910,27.81,0.0,0.37,0,2016-02-22 14:13:51
1107,1911,27.84,0.0,0.24,0,2016-02-22 14:13:53
1108,1912,27.77,0.0,0.26,0,2016-02-22 14:13:55
1109,1913,27.77,0.0,0.35,0,2016-02-22 14:13:57
1110,1914,27.66,0.0,0.13,0,2016-02-22 14:13:59
1111,1915,27.72,0.0,0.28,0,2016-02-22 14:14:01
1112,1916,27.79,0.0,0.37,8,2016-02-22 14:14:03
1113,1917,27.79,0.0,0.2,13,2016-02-22 14:14:05
1114,1918,27.77,0.0,0.39,8,2016-02-22 14:14:07
1115,1919,27.74,0.0,0.26,0,2016-02-22 14:14:09
1116,1920,27.7,0.0,0.11,7,2016-02-22 14:14:11
1117,1921,27.54,0.0,0.37,7,2016-02-22 14:14:13
1118,1922,27.6,0.0,0.26,4,2016-02-22 14:14:15
1119,1923,27.63,0.0,0.2,0,2016-02-22 14:14:17
1120,1924,27.65,0.0,0.42,0,2016-02-22 14:14:19
1121,1925,27.71,0.0,0.2,0,2016-02-22 14:14:21
1122,1926,27.69,0.0,0.13,0,2016-02-22 14:14:23
1123,1927,27.65,0.0,0.37,0,2016-02-22 14:14:25
1124,1928,27.6,0.0,0.22,0,2016-02-22 14:14:27
1125,1929,27.62,0.0,0.28,0,2016-02-22 14:14:29
1126,1930,27.61,0.0,0.5,0,2016-02-22 14:14:31
1127,1931,27.6,0.0,0.37,0,2016-02-22 14:14:33
1128,1932,27.57,0.0,0.31,0,2016-02-22 14:14:35
1129,1933,27.59,0.0,0.2,0,2016-02-22 14:14:37
1130,1934,27.61,0.0,0.42,0,2016-02-22 14:14:39
1131,1935,27.6,0.0,0.2,0,2016-02-22 14:14:41
1132,1936,27.59,0.0,0.17,4,2016-02-22 14:14:43
1133,1937,27.68,0.0,0.39,8,2016-02-22 14:14:46
1134,1938,27.69,0.0,0.22,13,2016-02-22 14:14:48
1135,1939,27.72,0.0,0.28,5,2016-02-22 14:14:50
1136,1940,27.73,0.0,0.39,1,2016-02-22 14:14:52
1137,1941,27.65,0.0,0.15,0,2016-02-22 14:14:54
1138,1942,27.68,0.0,0.31,0,2016-02-22 14:14:56
1139,1943,27.7,0.0,0.35,0,2016-02-22 14:14:58
1140,1944,27.72,0.0,0.2,0,2016-02-22 14:15:00
1141,1945,27.69,0.0,0.35,0,2016-02-22 14:15:02
1142,1946,27.7,0.0,0.26,0,2016-02-22 14:15:04
1143,1947,27.73,0.0,0.11,0,2016-02-22 14:15:06
1144,1948,27.63,0.0,0.28,0,2016-02-22 14:15:08
1145,1949,27.61,0.0,0.35,0,2016-02-22 14:15:10
1146,1950,27.67,0.0,0.17,0,2016-02-22 14:15:12
1147,1951,27.68,0.0,0.2,0,2016-02-22 14:15:14
1148,1952,27.67,0.0,0.37,0,2016-02-22 14:15:16
1149,1953,27.64,0.0,0.22,0,2016-02-22 14:15:18
1150,1954,27.61,0.0,0.28,0,2016-02-22 14:15:20
1151,1955,27.61,0.0,0.39,0,2016-02-22 14:15:22
1152,1956,27.62,0.0,0.04,0,2016-02-22 14:15:24
1153,1957,27.59,0.0,0.37,0,2016-02-22 14:15:26
1154,1958,27.61,0.0,0.35,0,2016-02-22 14:15:28
1155,1959,27.6,0.0,0.11,0,2016-02-22 14:15:30
1156,1960,27.57,0.0,0.35,0,2016-02-22 14:15:32
1157,1961,27.56,0.0,0.35,0,2016-02-22 14:15:34
1158,1962,27.57,0.0,0.15,0,2016-02-22 14:15:36
1159,1963,27.52,0.0,0.37,0,2016-02-22 14:15:38
1160,1964,27.41,0.0,0.2,0,2016-02-22 14:15:40
1161,1965,27.46,0.0,0.15,4,2016-02-22 14:15:42
1162,1966,27.5,0.0,0.39,4,2016-02-22 14:15:44
1163,1967,27.53,0.0,0.22,4,2016-02-22 14:15:46
1164,1968,27.52,0.0,0.24,0,2016-02-22 14:15:48
1165,1969,27.48,0.0,0.35,0,2016-02-22 14:15:51
1166,1970,27.49,0.0,0.13,0,2016-02-22 14:15:53
1167,1971,27.52,0.0,0.26,0,2016-02-22 14:15:55
1168,1972,27.53,0.0,0.35,0,2016-02-22 14:15:57
1169,1973,27.53,0.0,0.2,0,2016-02-22 14:15:59
1170,1974,27.55,0.0,0.28,0,2016-02-22 14:16:01
1171,1975,27.48,0.0,0.39,0,2016-02-22 14:16:03
1172,1976,27.47,0.0,0.17,0,2016-02-22 14:16:05
1173,1977,27.48,0.0,0.33,0,2016-02-22 14:16:15
1174,1978,27.47,0.0,0.2,0,2016-02-22 14:16:17
1175,1979,27.53,0.63,2.93,22,2016-02-22 14:16:19
1176,1980,27.51,0.59,1.73,625,2016-02-22 14:16:21
1177,1981,27.5,0.5,0.33,1321,2016-02-22 14:16:23
1178,1982,27.55,0.5,1.2,1810,2016-02-22 14:16:25
1179,1983,27.58,0.5,4.79,1853,2016-02-22 14:16:27
1180,1984,27.55,0.5,4.07,1769,2016-02-22 14:16:29
1181,1985,27.55,0.5,1.22,2011,2016-02-22 14:16:31
1182,1986,27.56,0.5,3.04,2285,2016-02-22 14:16:33
1183,1987,27.53,0.5,3.63,2300,2016-02-22 14:16:35
1184,1988,27.5,0.51,0.79,2207,2016-02-22 14:16:37
1185,1989,27.56,0.51,0.59,2185,2016-02-22 14:16:40
1186,1990,27.56,0.5,4.57,2138,2016-02-22 14:16:42
1187,1991,27.6,0.5,5.16,2156,2016-02-22 14:16:44
1188,1992,27.6,0.51,6.04,2252,2016-02-22 14:16:46
1189,1993,27.54,0.51,1.82,2195,2016-02-22 14:16:48
1190,1994,27.58,0.51,1.09,2080,2016-02-22 14:16:50
1191,1995,27.74,0.51,1.44,2231,2016-02-22 14:16:52
1192,1996,27.78,0.51,2.06,2296,2016-02-22 14:16:54
1193,1997,27.75,0.51,3.3,2318,2016-02-22 14:16:56
1194,1998,27.71,0.51,1.84,2305,2016-02-22 14:16:58
1195,1999,27.78,0.54,1.64,2257,2016-02-22 14:17:00
1196,2000,27.81,0.53,1.84,2209,2016-02-22 14:17:02
1197,2001,27.87,0.53,1.12,2251,2016-02-22 14:17:04
1198,2002,27.83,0.54,1.05,2125,2016-02-22 14:17:06
1199,2003,27.83,0.55,1.2,2044,2016-02-22 14:17:08
1200,2004,27.85,0.56,3.35,2222,2016-02-22 14:17:10
1201,2005,27.86,0.52,4.59,2173,2016-02-22 14:17:12
1202,2006,27.9,0.58,3.83,2155,2016-02-22 14:17:14
1203,2007,27.91,0.57,1.68,2278,2016-02-22 14:17:17
1204,2008,27.97,0.55,0.96,2293,2016-02-22 14:17:19
1205,2009,27.95,0.58,1.92,2162,2016-02-22 14:17:21
1206,2010,27.94,0.58,5.23,2086,2016-02-22 14:17:23
1207,2011,27.96,0.54,0.59,2053,2016-02-22 14:17:25
1208,2012,28.14,0.45,1.84,1990,2016-02-22 14:17:27
1209,2013,28.24,0.35,1.51,1802,2016-02-22 14:17:29
1210,2014,28.07,0.44,1.14,1511,2016-02-22 14:17:31
1211,2015,28.05,0.46,1.79,1049,2016-02-22 14:17:33
1212,2016,28.13,0.46,3.26,991,2016-02-22 14:17:35
1213,2017,28.17,0.46,1.73,1004,2016-02-22 14:17:37
1214,2018,28.19,0.46,2.25,1001,2016-02-22 14:17:39
1215,2019,28.13,0.46,2.21,1001,2016-02-22 14:17:41
1216,2020,28.24,0.46,2.45,1015,2016-02-22 14:17:43
1217,2021,28.28,0.46,2.43,1034,2016-02-22 14:17:45
1218,2022,28.3,0.49,1.4,1112,2016-02-22 14:17:47
1219,2023,28.29,0.57,1.86,1352,2016-02-22 14:17:49
1220,2024,28.23,0.59,1.33,1573,2016-02-22 14:17:51
1221,2025,28.3,0.59,1.82,1594,2016-02-22 14:17:54
1222,2026,28.29,0.57,1.86,1531,2016-02-22 14:17:56
1223,2027,28.35,0.62,3.0,1472,2016-02-22 14:17:58
1224,2028,28.38,0.61,1.77,1427,2016-02-22 14:18:00
1225,2029,28.42,0.62,1.66,1433,2016-02-22 14:18:02
1226,2030,28.51,0.62,2.14,1396,2016-02-22 14:18:04
1227,2031,28.5,0.48,2.3,1316,2016-02-22 14:18:06
1228,2032,28.48,0.46,1.27,1136,2016-02-22 14:18:08
1229,2033,28.52,0.61,1.05,1045,2016-02-22 14:18:10
1230,2034,28.52,0.62,2.95,1051,2016-02-22 14:18:12
1231,2035,28.5,0.64,2.08,1019,2016-02-22 14:18:14
1232,2036,28.6,0.64,1.27,1016,2016-02-22 14:18:16
1233,2037,28.59,0.62,1.55,994,2016-02-22 14:18:18
1234,2038,28.59,0.62,1.27,1010,2016-02-22 14:18:20
1235,2039,28.67,0.64,1.07,1055,2016-02-22 14:18:22
1236,2040,28.7,0.59,1.97,1120,2016-02-22 14:18:24
1237,2041,28.7,0.57,1.51,1082,2016-02-22 14:18:26
1238,2042,28.69,0.56,1.12,1046,2016-02-22 14:18:28
1239,2043,28.69,0.56,1.16,1000,2016-02-22 14:18:30
1240,2044,28.7,0.56,2.47,1019,2016-02-22 14:18:33
1241,2045,28.69,0.53,2.03,1087,2016-02-22 14:18:35
1242,2046,28.64,0.45,1.44,1082,2016-02-22 14:18:37
1243,2047,28.75,0.03,0.35,890,2016-02-22 14:18:39
1244,2048,28.83,0.0,0.24,526,2016-02-22 14:18:41
1245,2049,28.82,0.0,0.02,123,2016-02-22 14:18:43
1246,2050,28.78,0.0,0.2,12,2016-02-22 14:18:45
1247,2051,28.77,0.0,0.13,0,2016-02-22 14:18:47
1248,2052,28.66,0.0,0.22,0,2016-02-22 14:18:49
1249,2053,28.66,0.0,0.0,0,2016-02-22 14:18:51
1250,2054,28.64,0.0,0.11,0,2016-02-22 14:18:53
1251,2055,28.7,0.0,0.17,0,2016-02-22 14:18:55
1252,2056,28.72,0.0,0.11,0,2016-02-22 14:18:57
1253,2057,28.79,0.0,0.22,0,2016-02-22 14:18:59
1254,2058,28.83,0.0,0.11,0,2016-02-22 14:19:01
1255,2059,28.9,0.0,0.13,0,2016-02-22 14:19:03
1256,2060,28.9,0.0,0.2,0,2016-02-22 14:19:05
1257,2061,28.88,0.0,0.13,0,2016-02-22 14:19:07
1258,2062,28.88,0.0,0.24,0,2016-02-22 14:19:09
1259,2063,28.86,0.0,0.07,0,2016-02-22 14:19:11
1260,2064,28.53,0.0,0.24,0,2016-02-22 14:19:34
1261,2065,28.65,0.0,0.07,0,2016-02-22 14:19:36
1262,2066,28.47,0.0,0.11,0,2016-02-22 14:19:38
1263,2067,28.68,0.0,0.22,0,2016-02-22 14:19:40
1264,2068,28.71,0.0,0.11,0,2016-02-22 14:19:42
1265,2069,28.81,0.0,0.28,0,2016-02-22 14:19:44
1266,2070,28.86,0.0,0.09,0,2016-02-22 14:19:46
1267,2071,28.86,0.0,0.09,0,2016-02-22 14:19:48
1268,2072,28.86,0.0,0.24,0,2016-02-22 14:19:50
1269,2073,28.89,0.0,0.15,0,2016-02-22 14:19:52
1270,2074,28.8,0.0,0.02,0,2016-02-22 14:19:54
1271,2075,28.82,0.0,0.02,0,2016-02-22 14:19:56
1272,2076,28.82,0.06,0.0,0,2016-02-22 14:19:58
1273,2077,28.83,0.66,0.94,0,2016-02-22 14:20:00
1274,2078,28.86,0.46,3.0,4,2016-02-22 14:20:02
1275,2079,28.86,0.45,1.64,7,2016-02-22 14:20:04
1276,2080,28.86,0.45,1.95,7,2016-02-22 14:20:06
1277,2081,28.87,0.58,2.8,0,2016-02-22 14:20:09
1278,2082,28.89,0.59,2.32,0,2016-02-22 14:20:11
1279,2083,28.94,0.59,1.25,0,2016-02-22 14:20:13
1280,2084,28.97,0.59,2.45,2,2016-02-22 14:20:15
1281,2085,28.93,0.59,1.95,2,2016-02-22 14:20:17
1282,2086,28.98,0.58,3.22,1,2016-02-22 14:20:19
1283,2087,28.97,0.49,1.75,0,2016-02-22 14:20:21
1284,2088,28.97,0.28,1.31,0,2016-02-22 14:20:23
1285,2089,28.95,0.0,0.09,0,2016-02-22 14:20:25
1286,2090,28.91,0.0,0.09,0,2016-02-22 14:20:27
1287,2091,28.82,0.0,0.2,0,2016-02-22 14:20:29
1288,2092,28.88,0.87,2.36,0,2016-02-22 14:20:31
1289,2093,28.97,0.51,3.39,0,2016-02-22 14:20:33
1290,2094,29.0,0.48,4.24,0,2016-02-22 14:20:35
1291,2095,29.03,0.47,2.84,0,2016-02-22 14:20:37
1292,2096,29.09,0.48,3.17,0,2016-02-22 14:20:39
1293,2097,29.1,0.47,2.28,0,2016-02-22 14:20:41
1294,2098,29.16,0.47,1.2,0,2016-02-22 14:20:43
1295,2099,29.27,0.47,2.93,0,2016-02-22 14:20:45
1296,2100,29.18,0.47,1.12,0,2016-02-22 14:20:47
1297,2101,29.13,0.47,2.25,0,2016-02-22 14:20:49
1298,2102,29.16,0.47,1.12,0,2016-02-22 14:20:52
1299,2103,29.3,0.48,1.49,228,2016-02-22 14:20:54
1300,2104,29.33,0.49,0.96,884,2016-02-22 14:20:56
1301,2105,29.25,0.49,1.33,1675,2016-02-22 14:20:58
1302,2106,29.21,0.49,5.21,1931,2016-02-22 14:21:00
1303,2107,29.18,0.49,0.59,2026,2016-02-22 14:21:02
1304,2108,29.26,0.49,2.3,2021,2016-02-22 14:21:04
1305,2109,29.26,0.49,5.27,2011,2016-02-22 14:21:06
1306,2110,29.31,0.48,0.87,1942,2016-02-22 14:21:08
1307,2111,29.44,0.03,0.83,1736,2016-02-22 14:21:10
1308,2112,29.35,0.0,0.35,30,2016-02-22 14:21:16
1309,2113,29.45,0.0,0.35,0,2016-02-22 14:21:18
1310,2114,29.4,0.0,0.9,0,2016-02-22 14:21:20
1311,2115,29.37,0.0,0.55,0,2016-02-22 14:21:22
1312,2116,29.42,0.05,0.11,4,2016-02-22 14:21:24
1313,2117,29.43,0.59,0.88,169,2016-02-22 14:21:26
1314,2118,29.52,0.64,3.26,568,2016-02-22 14:21:28
1315,2119,29.55,0.56,1.01,1175,2016-02-22 14:21:30
1316,2120,29.52,0.49,1.22,1627,2016-02-22 14:21:32
1317,2121,29.4,0.48,4.33,1750,2016-02-22 14:21:35
1318,2122,29.48,0.57,3.22,1709,2016-02-22 14:21:37
1319,2123,29.58,0.66,4.38,1756,2016-02-22 14:21:39
1320,2124,29.49,0.67,2.32,1753,2016-02-22 14:21:41
1321,2125,29.64,0.67,2.97,1741,2016-02-22 14:21:43
1322,2126,29.69,0.67,2.19,1751,2016-02-22 14:21:45
1323,2127,29.67,0.67,4.11,1759,2016-02-22 14:21:47
1324,2128,29.7,0.67,3.61,1739,2016-02-22 14:21:49
1325,2129,29.78,0.7,5.51,1810,2016-02-22 14:21:51
1326,2130,29.78,0.63,2.84,1814,2016-02-22 14:21:53
1327,2131,29.83,0.66,2.21,1720,2016-02-22 14:21:55
1328,2132,29.85,0.67,4.57,1726,2016-02-22 14:21:57
1329,2133,29.84,0.63,2.56,1697,2016-02-22 14:21:59
1330,2134,29.82,0.54,3.83,1595,2016-02-22 14:22:01
1331,2135,29.82,0.53,2.14,1574,2016-02-22 14:22:03
1332,2136,29.81,0.53,0.59,1693,2016-02-22 14:22:05
1333,2137,29.84,0.53,1.64,1624,2016-02-22 14:22:07
1334,2138,29.91,0.52,3.37,1580,2016-02-22 14:22:09
1335,2139,30.06,0.54,3.39,1561,2016-02-22 14:22:11
1336,2140,30.12,0.56,3.57,1556,2016-02-22 14:22:13
1337,2141,30.12,0.56,3.52,1565,2016-02-22 14:22:16
1338,2142,30.1,0.57,2.43,1541,2016-02-22 14:22:18
1339,2143,30.13,0.63,3.24,1568,2016-02-22 14:22:20
1340,2144,30.16,0.64,3.7,1546,2016-02-22 14:22:22
1341,2145,30.19,0.64,2.76,1519,2016-02-22 14:22:24
1342,2146,30.21,0.66,1.75,1516,2016-02-22 14:22:26
1343,2147,30.25,0.67,1.66,1547,2016-02-22 14:22:28
1344,2148,30.26,0.66,2.97,1568,2016-02-22 14:22:30
1345,2149,30.3,0.65,2.67,1577,2016-02-22 14:22:32
1346,2150,30.31,0.49,1.27,1535,2016-02-22 14:22:34
1347,2151,30.33,0.48,0.52,1499,2016-02-22 14:22:36
1348,2152,30.32,0.48,1.14,1486,2016-02-22 14:22:38
1349,2153,30.31,0.48,1.27,1502,2016-02-22 14:22:40
1350,2154,30.29,0.49,1.53,1498,2016-02-22 14:22:42
1351,2155,30.34,0.48,2.58,1472,2016-02-22 14:22:44
1352,2156,30.49,0.48,1.6,1471,2016-02-22 14:22:46
1353,2157,30.57,0.48,2.76,1468,2016-02-22 14:22:48
1354,2158,30.49,0.49,1.31,1497,2016-02-22 14:22:50
1355,2159,30.52,0.62,2.69,1501,2016-02-22 14:22:52
1356,2160,30.62,0.63,1.88,1496,2016-02-22 14:22:55
1357,2161,30.56,0.59,2.47,1517,2016-02-22 14:22:57
1358,2162,30.59,0.48,1.12,1525,2016-02-22 14:22:59
1359,2163,30.51,0.48,1.29,1481,2016-02-22 14:23:01
1360,2164,30.42,0.47,2.54,1475,2016-02-22 14:23:03
1361,2165,30.68,0.38,1.55,1430,2016-02-22 14:23:05
1362,2166,30.78,0.43,1.49,1303,2016-02-22 14:23:07
1363,2167,30.81,0.59,1.03,1117,2016-02-22 14:23:09
1364,2168,30.83,0.73,1.14,1009,2016-02-22 14:23:11
1365,2169,30.83,0.68,1.4,928,2016-02-22 14:23:13
1366,2170,30.94,0.77,1.31,914,2016-02-22 14:23:15
1367,2171,30.92,0.81,1.05,910,2016-02-22 14:23:17
1368,2172,30.89,0.9,1.47,902,2016-02-22 14:23:19
1369,2173,30.92,0.89,0.77,890,2016-02-22 14:23:21
1370,2174,30.96,0.94,1.62,905,2016-02-22 14:23:23
1371,2175,31.12,0.95,0.83,919,2016-02-22 14:23:25
1372,2176,31.17,0.87,1.53,919,2016-02-22 14:23:27
1373,2177,31.22,0.64,1.92,914,2016-02-22 14:23:29
1374,2178,31.25,0.59,1.4,919,2016-02-22 14:23:31
1375,2179,31.26,0.55,1.53,926,2016-02-22 14:23:34
1376,2180,31.26,0.54,1.14,931,2016-02-22 14:23:36
1377,2181,31.27,0.65,1.97,1012,2016-02-22 14:23:38
1378,2182,31.29,0.61,2.34,1189,2016-02-22 14:23:40
1379,2183,31.31,0.57,0.94,1339,2016-02-22 14:23:42
1380,2184,31.31,0.55,2.14,1387,2016-02-22 14:23:44
1381,2185,31.23,0.51,2.03,1393,2016-02-22 14:23:46
1382,2186,31.32,0.07,0.59,1310,2016-02-22 14:23:48
1383,2187,31.33,0.0,0.09,869,2016-02-22 14:23:50
1384,2188,31.34,0.0,0.13,316,2016-02-22 14:23:52
1385,2189,31.45,0.0,0.35,27,2016-02-22 14:23:54
1386,2190,31.42,0.0,0.15,0,2016-02-22 14:23:56
1387,2191,31.44,0.0,0.35,0,2016-02-22 14:23:58
1388,2192,31.38,0.0,0.17,0,2016-02-22 14:24:00
1389,2193,21.26,2.66,65.73,0,2016-03-05 11:59:01
1390,2194,21.25,0.02,76.28,0,2016-03-05 11:59:03
1391,2195,21.25,0.01,65.71,0,2016-03-05 11:59:05
1392,2196,21.37,0.05,54.93,0,2016-03-05 11:59:07
1393,2197,21.51,0.02,48.91,0,2016-03-05 11:59:09
1394,2198,21.51,0.03,42.87,0,2016-03-05 11:59:11
1395,2199,21.53,0.01,36.82,0,2016-03-05 11:59:13
1396,2200,21.52,0.01,25.33,0,2016-03-05 11:59:15
1397,2201,21.46,0.0,16.28,0,2016-03-05 11:59:17
1398,2202,21.39,0.0,31.08,0,2016-03-05 11:59:19
1399,2203,21.39,0.11,34.58,0,2016-03-05 11:59:21
1400,2204,21.39,0.52,81.99,163,2016-03-05 11:59:23
1401,2205,21.39,0.47,91.07,595,2016-03-05 11:59:26
1402,2206,21.39,0.58,86.14,1049,2016-03-05 11:59:28
1403,2207,21.39,0.63,87.76,1159,2016-03-05 11:59:30
1404,2208,21.39,0.6,82.16,1138,2016-03-05 11:59:32
1405,2209,21.4,0.57,77.44,1138,2016-03-05 11:59:34
1406,2210,21.4,0.59,71.42,1180,2016-03-05 11:59:36
1407,2211,21.41,0.56,63.9,1228,2016-03-05 11:59:38
1408,2212,21.42,0.55,52.26,1279,2016-03-05 11:59:40
1409,2213,21.42,0.55,62.19,1285,2016-03-05 11:59:42
1410,2214,21.42,0.55,69.87,1286,2016-03-05 11:59:44
1411,2215,21.44,0.55,65.93,1285,2016-03-05 11:59:46
1412,2216,21.43,0.55,58.3,1288,2016-03-05 11:59:48
1413,2217,21.46,0.55,62.15,1288,2016-03-05 11:59:50
1414,2218,21.48,0.55,72.8,1289,2016-03-05 11:59:52
1415,2219,21.47,0.55,61.43,1288,2016-03-05 11:59:54
1416,2220,21.49,0.54,63.07,1283,2016-03-05 11:59:56
1417,2221,21.51,0.54,70.59,1295,2016-03-05 11:59:58
1418,2222,21.52,0.54,66.04,1295,2016-03-05 12:00:00
1419,2223,21.5,0.55,65.49,1288,2016-03-05 12:00:02
1420,2224,21.51,0.54,67.66,1292,2016-03-05 12:00:05
1421,2225,21.54,0.54,70.7,1304,2016-03-05 12:00:07
1422,2226,21.53,0.54,76.5,1303,2016-03-05 12:00:09
1423,2227,21.56,0.36,79.41,1297,2016-03-05 12:00:11
1424,2228,21.58,0.01,89.84,1172,2016-03-05 12:00:13
1425,2229,21.6,0.0,78.36,685,2016-03-05 12:00:15
1426,2230,21.58,0.0,67.72,149,2016-03-05 12:00:17
1427,2231,21.6,0.0,59.89,0,2016-03-05 12:00:19
1428,2232,21.6,0.0,53.42,0,2016-03-05 12:00:21
1429,2233,21.59,0.0,52.02,0,2016-03-05 12:00:23
1430,2234,21.57,0.0,47.34,0,2016-03-05 12:00:25
1431,2235,21.6,0.0,44.49,0,2016-03-05 12:00:27
1432,2236,21.58,0.0,40.07,0,2016-03-05 12:00:29
1433,2237,21.6,0.0,35.55,0,2016-03-05 12:00:31
1434,2238,21.64,0.0,30.3,0,2016-03-05 12:00:33
1435,2239,21.58,0.0,24.15,0,2016-03-05 12:00:35
1436,2240,21.58,0.0,22.25,0,2016-03-05 12:00:37
1437,2241,21.59,0.0,19.99,0,2016-03-05 12:00:39
1438,2242,21.59,0.0,18.7,0,2016-03-05 12:00:41
1439,2243,21.6,0.0,20.39,0,2016-03-05 12:00:43
1440,2244,21.61,0.0,19.84,0,2016-03-05 12:00:45
1441,2245,21.61,0.0,24.11,0,2016-03-05 12:00:47
1442,2246,21.6,0.0,23.84,0,2016-03-05 12:00:49
1443,2247,21.62,0.0,21.53,0,2016-03-05 12:00:51
1444,2248,21.63,0.0,20.87,0,2016-03-05 12:00:53
1445,2249,21.61,0.0,18.77,0,2016-03-05 12:00:55
1446,2250,21.58,0.0,21.48,0,2016-03-05 12:00:58
1447,2251,21.63,0.0,23.25,0,2016-03-05 12:01:00
1448,2252,21.56,0.0,25.62,0,2016-03-05 12:01:02
1449,2253,21.54,0.0,28.04,0,2016-03-05 12:01:04
1450,2254,21.55,0.0,24.43,0,2016-03-05 12:01:06
1451,2255,21.57,0.0,24.78,0,2016-03-05 12:01:08
1452,2256,21.58,0.0,23.71,0,2016-03-05 12:01:10
1453,2257,21.58,0.0,21.48,0,2016-03-05 12:01:12
1454,2258,21.61,0.0,22.05,0,2016-03-05 12:01:14
1455,2259,21.59,0.0,21.57,0,2016-03-05 12:01:16
1456,2260,21.61,0.0,21.68,0,2016-03-05 12:01:18
1457,2261,21.62,0.0,23.69,0,2016-03-05 12:01:20
1458,2262,21.61,0.0,23.3,0,2016-03-05 12:01:22
1459,2263,21.74,0.0,25.0,0,2016-03-05 12:01:24
1460,2264,21.7,0.0,23.63,0,2016-03-05 12:01:26
1461,2265,21.72,0.0,22.77,0,2016-03-05 12:01:28
1462,2266,21.73,0.0,25.64,0,2016-03-05 12:01:30
1463,2267,21.75,0.0,24.83,0,2016-03-05 12:01:32
1464,2268,21.76,0.0,22.86,0,2016-03-05 12:01:34
1465,2269,21.78,0.0,25.77,0,2016-03-05 12:01:36
1466,2270,21.78,0.0,23.84,0,2016-03-05 12:01:38
